AvgDailyHours,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,AnnualIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.2,3294,High,High,Best,High,Good,35,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Male,Junior,Research Director,Single,108550,3,13,1,17,2,8,1,6
8.8,3295,Medium,Medium,Better,Medium,Good,28,No,Travel_Rarely,Sales,1,College,Technical Degree,Female,Junior,Sales Executive,Married,22310,1,12,0,8,3,8,7,5
6.1,3296,High,High,Bad,High,Good,34,No,Travel_Rarely,Sales,2,Doctor,Life Sciences,Male,Intermediate,Research Scientist,Married,23230,0,17,0,4,2,3,0,2
7.1,3297,High,High,Better,High,Outstanding,26,Yes,Travel_Frequently,Research & Development,22,Master,Other,Female,Junior,Sales Executive,Married,20240,1,23,0,8,2,8,1,7
6.5,3298,Very High,Very High,Good,High,Good,27,No,Non-Travel,Sales,1,Bachelor,Technical Degree,Female,Junior,Sales Executive,Married,27130,1,11,0,0,2,0,0,0
5.5,3299,Low,High,Good,High,Good,51,No,Travel_Rarely,Sales,16,Bachelor,Medical,Male,Intermediate,Research Scientist,Married,94390,2,15,3,29,0,20,4,17
5.7,3300,Very High,Medium,Good,High,Good,44,No,Travel_Rarely,Sales,24,Doctor,Medical,Female,Junior,Sales Executive,Single,25660,9,11,1,10,3,5,2,3
5.8,3301,Low,Low,Good,Very High,Good,25,No,Travel_Rarely,Research & Development,17,Bachelor,Medical,Male,Junior,Laboratory Technician,Single,199260,7,11,3,6,5,4,0,1
5.4,3302,Low,Low,Better,Medium,Good,33,No,Travel_Rarely,Research & Development,8,Master,Life Sciences,Male,Intermediate,Laboratory Technician,Divorced,24510,1,13,1,9,3,9,0,8
6.1,3303,High,Low,Good,Medium,Outstanding,35,No,Travel_Rarely,Sales,6,Master,Medical,Female,Junior,Manager,Single,94190,1,24,1,6,5,6,1,1
8.7,3304,Medium,Very High,Good,High,Good,36,No,Travel_Rarely,Sales,10,Master,Marketing,Male,Intermediate,Manager,Married,86860,1,13,0,18,2,18,4,11
7.2,3305,Medium,Very High,Good,High,Outstanding,32,No,Travel_Rarely,Research & Development,3,Master,Medical,Female,Intermediate,Sales Executive,Divorced,30380,2,20,0,8,3,5,0,3
5.6,3306,Medium,Very High,Good,High,Good,30,No,Travel_Frequently,Research & Development,4,Doctor,Medical,Male,Senior,Sales Representative,Divorced,30580,9,14,1,10,2,5,0,3
9.9,3307,Low,Very High,Better,Very High,Good,53,No,Travel_Rarely,Sales,6,Bachelor,Marketing,Male,Intermediate,Sales Executive,Married,23250,7,18,1,35,1,5,0,4
7.8,3308,Very High,Low,Better,High,Good,45,No,Travel_Rarely,Research & Development,1,Doctor,Technical Degree,Male,Junior,Healthcare Representative,Divorced,20880,4,15,3,18,2,5,0,2
5.7,3309,High,High,Good,Low,Good,32,No,Travel_Rarely,Sales,10,Bachelor,Marketing,Female,Junior,Human Resources,Married,30720,5,12,0,9,4,5,1,3
6.9,3310,High,Very High,Better,High,Good,52,No,Travel_Frequently,Research & Development,1,Below College,Life Sciences,Male,Junior,Laboratory Technician,Married,50060,3,16,1,31,2,9,0,0
5.5,3311,Very High,High,Better,High,Good,37,No,Travel_Rarely,Sales,24,College,Life Sciences,Female,Intermediate,Laboratory Technician,Divorced,42570,4,15,0,9,2,1,0,0
5.5,3312,Medium,Very High,Better,High,Good,28,No,Travel_Rarely,Research & Development,21,Master,Life Sciences,Female,Junior,Healthcare Representative,Divorced,25000,1,16,2,6,3,5,0,4
6.1,3313,Very High,Very High,Bad,Medium,Good,22,No,Travel_Rarely,Research & Development,2,College,Life Sciences,Male,Junior,Sales Representative,Married,11020,6,19,0,4,3,2,2,2
10.4,3314,Low,Very High,Good,High,Good,44,No,Travel_Rarely,Research & Development,22,Bachelor,Medical,Female,Junior,Laboratory Technician,Married,104530,2,11,1,10,2,3,0,2
7.4,3315,Medium,Very High,Better,Medium,Good,42,No,Travel_Frequently,Sales,13,Master,Life Sciences,Female,Junior,Laboratory Technician,Single,22880,5,16,1,8,4,2,2,2
7,3316,Low,Low,Better,Medium,Outstanding,36,No,Travel_Rarely,Research & Development,14,Bachelor,Other,Male,Junior,Research Scientist,Married,39290,0,24,0,6,6,5,0,3
9.8,3317,High,Low,Better,High,Good,25,No,Travel_Rarely,Sales,11,Bachelor,Life Sciences,Female,Junior,Laboratory Technician,Married,23110,1,11,1,5,2,5,0,3
8,3318,Very High,High,Better,Medium,Good,35,No,Travel_Rarely,Research & Development,9,College,Life Sciences,Female,Junior,Healthcare Representative,Married,31400,1,13,1,17,2,17,5,15
9.3,3319,Very High,Medium,Good,Very High,Good,35,Yes,Travel_Frequently,Sales,8,College,Marketing,Female,Junior,Laboratory Technician,Divorced,36900,1,13,1,10,2,10,7,8
7.1,3320,Very High,Very High,Better,High,Good,32,No,Non-Travel,Research & Development,21,Bachelor,Life Sciences,Male,Junior,Sales Executive,Divorced,44500,0,13,0,4,3,3,0,2
6.8,3321,High,Low,Best,High,Good,25,No,Travel_Rarely,Sales,5,Bachelor,Marketing,Female,Intermediate,Research Scientist,Married,27560,1,12,2,5,2,5,0,3
6.7,3322,High,Low,Better,High,Good,49,No,Travel_Rarely,Sales,9,Bachelor,Technical Degree,Female,Junior,Sales Representative,Married,190330,2,18,1,7,5,4,0,2
6.7,3323,Low,Very High,Good,High,Outstanding,24,No,Non-Travel,Research & Development,2,Doctor,Technical Degree,Male,Junior,Healthcare Representative,Married,187220,0,22,1,6,3,5,3,4
6.4,3324,Medium,Medium,Better,Medium,Good,32,No,Travel_Frequently,Research & Development,12,Doctor,Medical,Male,Junior,Research Scientist,Married,95470,1,13,1,10,3,10,5,3
6.4,3325,Medium,Medium,Better,Very High,Good,38,No,Travel_Rarely,Sales,22,College,Medical,Male,Junior,Sales Executive,Married,137340,0,13,0,3,3,2,1,2
8.4,3326,High,Very High,Good,High,Outstanding,42,No,Travel_Rarely,Research & Development,18,Below College,Technical Degree,Female,Junior,Research Scientist,Married,199990,2,23,1,17,6,5,1,3
9,3327,Very High,Very High,Better,High,Good,31,No,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,Female,Intermediate,Sales Executive,Married,22790,3,12,1,8,3,6,0,2
8.4,3328,Medium,High,Better,High,Good,29,Yes,Travel_Rarely,Sales,3,Bachelor,Marketing,Male,Intermediate,Laboratory Technician,Divorced,59160,6,12,0,5,2,3,0,2
5.7,3329,Low,Very High,Better,Medium,Good,53,No,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,Male,Junior,Sales Representative,Married,20890,5,16,0,28,2,2,2,2
6.4,3330,Very High,Medium,Better,Very High,Good,35,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,Intermediate,Healthcare Representative,Married,167920,3,12,1,16,3,13,4,8
6.9,3331,High,Very High,Better,Low,Good,37,No,Travel_Frequently,Research & Development,13,Master,Life Sciences,Female,Intermediate,Human Resources,Married,35640,5,11,0,10,1,5,0,0
6.1,3332,Very High,Very High,Better,Very High,Outstanding,53,No,Travel_Rarely,Research & Development,1,Below College,Medical,Male,Junior,Sales Executive,Single,44250,6,22,1,33,2,12,3,8
6.7,3333,Very High,Very High,Good,High,Good,43,No,Travel_Frequently,Research & Development,1,Bachelor,Medical,Male,Junior,Laboratory Technician,Married,52650,4,11,1,12,4,5,2,2
9.9,3334,High,Very High,Better,High,Good,47,No,Travel_Rarely,Sales,15,Master,Marketing,Female,Intermediate,Research Director,Married,65530,0,15,0,8,2,7,7,7
7.7,3335,Low,Medium,Better,High,Good,37,No,Non-Travel,Research & Development,1,Doctor,Medical,Female,Junior,Research Scientist,Single,62610,1,12,0,10,1,10,0,9
6.1,3336,Low,Low,Better,High,Outstanding,50,No,Non-Travel,Research & Development,17,Bachelor,Medical,Female,Junior,Laboratory Technician,Divorced,42980,1,20,1,31,6,31,14,7
6.1,3337,Very High,Very High,Better,Medium,Good,39,No,Travel_Rarely,Research & Development,1,Bachelor,Other,Female,Intermediate,Human Resources,Married,68040,8,14,1,13,3,5,0,4
8.6,3338,Very High,Medium,Best,High,Good,33,No,Travel_Rarely,Sales,7,Bachelor,Life Sciences,Male,Junior,Manufacturing Director,Divorced,38150,3,11,1,7,3,4,0,3
9.4,3339,Low,Very High,Bad,Medium,Good,32,Yes,Travel_Rarely,Research & Development,9,Below College,Medical,Female,Junior,Laboratory Technician,Single,27410,1,15,1,1,5,1,0,1
5.9,3340,Low,Very High,Better,Very High,Good,29,No,Travel_Rarely,Research & Development,5,Master,Life Sciences,Female,Intermediate,Healthcare Representative,Divorced,66730,6,12,1,8,2,4,0,3
8.6,3341,Medium,Low,Better,High,Good,44,No,Travel_Rarely,Research & Development,26,College,Life Sciences,Male,Junior,Manufacturing Director,Married,76390,1,14,0,8,6,8,7,1
5.6,3342,Low,Very High,Better,High,Good,28,No,Travel_Rarely,Sales,24,Doctor,Life Sciences,Female,Junior,Research Scientist,Single,23280,1,11,2,4,3,4,0,2
9.7,3343,Very High,Very High,Good,High,Good,58,Yes,Travel_Frequently,Sales,9,College,Technical Degree,Male,Junior,Sales Executive,Divorced,21530,9,11,0,3,3,1,0,0
5.9,3344,Low,Medium,Best,High,Good,43,No,Travel_Rarely,Sales,7,Master,Marketing,Male,Junior,Sales Executive,Divorced,48760,4,16,2,4,4,1,0,0
6.3,3345,High,High,Good,Low,Good,20,Yes,Travel_Rarely,Research & Development,11,Bachelor,Medical,Male,Junior,Sales Executive,Single,93960,1,12,0,2,6,2,0,2
7.3,3346,Very High,Very High,Good,High,Good,21,Yes,Travel_Rarely,Research & Development,1,Bachelor,Medical,Male,Junior,Sales Executive,Single,104000,1,13,1,1,2,1,0,0
9.8,3347,High,Very High,Good,High,Good,36,No,Travel_Rarely,Research & Development,26,Master,Medical,Male,Junior,Laboratory Technician,Married,84740,0,14,0,17,3,16,4,11
7.9,3348,Very High,Very High,Good,High,Outstanding,47,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,Junior,Manufacturing Director,Single,99810,1,21,1,3,3,3,1,2
8.7,3349,Medium,High,Best,High,Good,22,Yes,Travel_Rarely,Research & Development,15,Master,Life Sciences,Female,Junior,Laboratory Technician,Married,124900,0,13,0,4,3,3,0,2
9.3,3350,Medium,Very High,Good,Very High,Good,41,Yes,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,Female,Junior,Sales Executive,Divorced,26570,4,11,0,10,3,7,1,0
7,3351,High,High,Better,High,Outstanding,28,No,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Female,Intermediate,Manager,Divorced,135910,5,20,1,6,2,2,2,2
9.6,3352,Very High,Low,Bad,High,Good,39,Yes,Travel_Rarely,Research & Development,10,Master,Life Sciences,Female,Intermediate,Human Resources,Married,66960,7,11,0,8,3,2,2,2
6.9,3353,Medium,High,Better,High,Good,27,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Male,Junior,Research Scientist,Single,20580,1,14,1,1,5,1,0,0
7.2,3354,Medium,Medium,Better,High,Good,34,No,Travel_Rarely,Research & Development,12,College,Technical Degree,Male,Junior,Human Resources,Divorced,88650,1,11,1,1,0,1,1,0
6,3355,High,High,Better,Medium,Good,42,No,Travel_Rarely,Sales,11,Below College,Technical Degree,Male,Junior,Human Resources,Single,59400,7,16,0,10,2,5,0,3
9.5,3356,High,Low,Better,High,Good,33,No,Travel_Rarely,Sales,2,Bachelor,Marketing,Female,Junior,Sales Executive,Single,59140,3,16,1,6,4,3,0,2
7.6,3357,High,Medium,Better,High,Outstanding,58,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,Male,Junior,Research Scientist,Divorced,26220,2,23,0,24,3,6,0,4
5.6,3358,Medium,High,Best,High,Good,31,No,Travel_Rarely,Sales,1,Bachelor,Life Sciences,Female,Junior,Sales Representative,Married,121850,3,14,0,13,2,7,5,2
9.5,3359,Very High,Very High,Bad,High,Outstanding,35,No,Travel_Rarely,Research & Development,2,Below College,Life Sciences,Male,Intermediate,Healthcare Representative,Married,106090,1,22,0,10,3,10,0,7
6.5,3360,Low,Medium,Good,Medium,Good,49,No,Travel_Rarely,Research & Development,25,College,Life Sciences,Female,Junior,Sales Executive,Married,43450,4,15,0,29,3,26,1,7
6.1,3361,Very High,High,Good,High,Good,48,No,Travel_Rarely,Research & Development,1,Master,Medical,Male,Junior,Research Scientist,Married,21770,4,18,0,13,4,0,0,0
6.3,3362,Very High,High,Good,High,Good,31,No,Non-Travel,Research & Development,1,College,Technical Degree,Female,Junior,Sales Executive,Married,27930,1,16,0,9,4,9,0,0
5.7,3363,Medium,Very High,Better,Medium,Good,36,No,Travel_Rarely,Human Resources,2,Master,Technical Degree,Male,Junior,Sales Executive,Single,79180,2,12,2,8,3,6,0,1
6.3,3364,Very High,Low,Better,High,Good,38,No,Travel_Rarely,Sales,6,Bachelor,Other,Male,Junior,Sales Executive,Married,87890,1,11,3,15,4,15,5,11
6.6,3365,High,Medium,Better,Medium,Good,32,No,Non-Travel,Sales,18,Bachelor,Marketing,Male,Junior,Laboratory Technician,Married,23890,6,12,1,5,4,3,0,2
8.2,3366,High,Medium,Better,Medium,Good,25,Yes,Travel_Rarely,Research & Development,1,College,Life Sciences,Male,Junior,Sales Executive,Married,32120,1,15,1,1,3,1,0,0
5.4,3367,Low,Medium,Good,High,Good,40,No,Travel_Rarely,Research & Development,1,Master,Medical,Male,Junior,Research Scientist,Divorced,192320,2,14,1,11,3,1,0,0
7.1,3368,High,Low,Better,Medium,Good,26,No,Travel_Frequently,Sales,11,Bachelor,Marketing,Male,Junior,Healthcare Representative,Single,22670,1,19,3,7,2,7,0,7
9.9,3369,Very High,Low,Better,High,Good,41,No,Travel_Rarely,Research & Development,1,Master,Medical,Male,Junior,Research Scientist,Single,195170,2,13,0,20,5,18,2,17
6.6,3370,High,High,Better,Low,Good,36,No,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,Female,Junior,Healthcare Representative,Single,24360,4,13,0,16,3,11,3,9
9.9,3371,Very High,Medium,Best,High,Good,19,Yes,Travel_Rarely,Research & Development,15,Bachelor,Life Sciences,Male,Junior,Research Scientist,Single,160640,1,15,1,1,3,1,0,0
5.5,3372,Low,Low,Better,High,Good,20,Yes,Travel_Rarely,Research & Development,29,Bachelor,Life Sciences,Female,Intermediate,Laboratory Technician,Single,27070,1,11,0,1,2,1,0,0
7.3,3373,Very High,Very High,Bad,High,Good,31,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,Intermediate,Research Director,Married,190680,0,12,0,10,1,9,8,5
7.4,3374,Very High,Medium,Better,Medium,Good,40,No,Travel_Frequently,Sales,1,Bachelor,Marketing,Male,Junior,Research Scientist,Divorced,39310,8,19,0,3,2,1,0,0
7.3,3375,High,Low,Best,High,Outstanding,32,No,Travel_Rarely,Research & Development,24,Bachelor,Life Sciences,Male,Intermediate,Laboratory Technician,Married,37300,1,25,1,8,4,8,6,3
9.1,3376,High,Very High,Better,High,Good,36,Yes,Travel_Rarely,Research & Development,10,Bachelor,Medical,Male,Intermediate,Sales Executive,Married,22320,1,12,1,16,2,16,3,7
5.6,3377,Medium,Very High,Better,High,Good,33,No,Travel_Rarely,Research & Development,1,Master,Medical,Female,Intermediate,Manufacturing Director,Single,44650,0,13,0,6,3,5,1,4
5.7,3378,Low,High,Bad,Medium,Good,37,Yes,Travel_Rarely,Sales,10,Master,Marketing,Female,Intermediate,Human Resources,Married,30720,5,14,0,17,3,14,11,7
5.7,3379,High,Medium,Good,High,Good,45,No,Non-Travel,Research & Development,8,Below College,Life Sciences,Male,Junior,Sales Executive,Married,33190,1,12,1,9,3,9,0,8
7.1,3380,High,Very High,Better,High,Good,29,No,Travel_Frequently,Research & Development,29,Below College,Life Sciences,Male,Junior,Sales Representative,Married,192020,1,12,0,3,5,3,0,2
5.6,3381,High,High,Better,Medium,Good,35,No,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,Male,Intermediate,Laboratory Technician,Married,136750,1,15,3,5,5,5,1,0
6,3382,Very High,Very High,Good,High,Good,52,No,Travel_Rarely,Research & Development,5,Master,Other,Male,Junior,Laboratory Technician,Married,29110,2,17,2,26,3,9,7,8
6.6,3383,Very High,High,Better,Low,Good,58,Yes,Travel_Rarely,Sales,9,College,Medical,Female,Intermediate,Sales Executive,Single,59570,4,14,1,7,2,1,0,0
5.9,3384,High,High,Best,High,Good,53,No,Travel_Rarely,Research & Development,9,Bachelor,Technical Degree,Male,Junior,Manager,Divorced,39200,6,16,1,22,3,17,15,2
7.1,3385,High,High,Best,Medium,Good,30,No,Travel_Rarely,Sales,3,Master,Marketing,Male,Junior,Sales Executive,Divorced,64340,5,14,1,10,3,8,7,7
7.2,3386,High,Very High,Better,High,Outstanding,38,No,Non-Travel,Sales,4,Bachelor,Life Sciences,Male,Junior,Research Director,Single,100480,1,23,1,6,2,5,1,3
6.7,3387,Very High,Very High,Better,Low,Good,35,No,Travel_Rarely,Sales,1,College,Life Sciences,Female,Junior,Healthcare Representative,Divorced,109380,6,14,2,12,2,10,0,8
5.7,3388,High,High,Better,Medium,Good,39,No,Travel_Rarely,Sales,1,Below College,Marketing,Male,Junior,Research Scientist,Single,23400,0,11,1,9,2,8,0,7
8.7,3389,Medium,Medium,Good,High,Good,40,Yes,Non-Travel,Research & Development,2,Master,Life Sciences,Male,Junior,Human Resources,Single,65450,4,15,0,22,2,1,0,0
9.5,3390,High,High,Best,High,Good,47,No,Travel_Frequently,Research & Development,7,Master,Life Sciences,Male,Intermediate,Sales Executive,Divorced,69310,1,11,0,20,3,19,2,7
6,3391,Low,Very High,Better,High,Good,36,No,Non-Travel,Sales,28,Below College,Life Sciences,Male,Junior,Research Scientist,Divorced,48980,4,13,1,12,3,7,0,7
7.7,3392,High,Low,Better,High,Outstanding,31,Yes,Non-Travel,Research & Development,28,Master,Medical,Male,Junior,Research Scientist,Single,25930,0,21,0,4,2,3,1,2
7,3393,Very High,High,Better,High,Good,33,No,Non-Travel,Sales,15,Bachelor,Other,Male,Intermediate,Research Director,Single,194360,1,19,2,10,4,10,6,0
9.5,3394,Very High,Low,Better,Medium,Good,29,Yes,Travel_Rarely,Human Resources,3,Doctor,Life Sciences,Male,Junior,Sales Executive,Single,27230,6,11,1,3,2,0,0,0
6.6,3395,Medium,Very High,Better,High,Good,33,No,Travel_Rarely,Research & Development,2,College,Technical Degree,Male,Junior,Laboratory Technician,Single,34790,3,12,0,5,3,3,0,2
6.6,3396,Very High,Very High,Better,High,Good,45,No,Travel_Rarely,Research & Development,26,Below College,Medical,Female,Intermediate,Healthcare Representative,Divorced,27940,3,19,1,8,2,5,0,2
6.8,3397,Very High,Very High,Good,Medium,Outstanding,50,No,Travel_Rarely,Sales,10,Below College,Life Sciences,Female,Junior,Manufacturing Director,Divorced,52490,9,21,2,32,2,5,1,3
8.2,3398,High,Medium,Better,Medium,Good,33,No,Travel_Frequently,Sales,1,Bachelor,Marketing,Male,Junior,Human Resources,Married,21760,1,14,1,6,2,6,1,2
7.3,3399,Low,High,Best,High,Good,41,No,Travel_Frequently,Sales,11,Bachelor,Other,Male,Junior,Laboratory Technician,Divorced,168720,2,15,1,21,2,18,0,11
6.6,3400,High,Medium,Better,High,Good,27,No,Travel_Rarely,Research & Development,20,Master,Other,Male,Junior,Manufacturing Director,Married,34850,9,17,2,4,2,2,2,2
8.1,3401,Very High,Low,Better,Very High,Good,45,No,Non-Travel,Sales,2,Bachelor,Medical,Female,Junior,Sales Executive,Married,66440,1,12,0,9,3,9,0,8
7.4,3402,Very High,Very High,Better,High,Good,47,No,Travel_Rarely,Sales,18,Master,Medical,Female,Junior,Research Scientist,Single,55820,1,16,0,9,3,9,0,7
9.4,3403,Low,High,Better,Medium,Good,30,Yes,Travel_Rarely,Sales,2,Bachelor,Life Sciences,Male,Junior,Healthcare Representative,Married,40000,4,12,0,7,5,5,0,1
8.5,3404,Very High,High,Better,High,Good,50,No,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,Female,Junior,Sales Executive,Married,134960,3,18,1,22,3,12,1,5
6.9,3405,High,High,Good,Medium,Good,38,No,Travel_Frequently,Research & Development,13,Bachelor,Technical Degree,Male,Junior,Manufacturing Director,Married,32100,0,17,2,3,5,2,0,2
6.4,3406,Very High,High,Better,High,Good,46,No,Travel_Rarely,Research & Development,28,Bachelor,Medical,Female,Intermediate,Human Resources,Divorced,190450,6,11,3,13,2,8,0,7
5.8,3407,Very High,High,Better,High,Good,24,No,Travel_Rarely,Sales,28,Bachelor,Life Sciences,Female,Junior,Healthcare Representative,Divorced,118490,1,16,1,5,3,4,3,2
8.5,3408,High,Medium,Bad,Medium,Good,35,Yes,Travel_Rarely,Sales,24,Bachelor,Medical,Male,Intermediate,Healthcare Representative,Divorced,20700,1,13,3,5,1,4,0,2
5.8,3409,High,Low,Better,High,Good,31,No,Travel_Frequently,Research & Development,5,College,Technical Degree,Male,Junior,Sales Executive,Married,65020,1,12,0,4,3,4,0,3
5.7,3410,Medium,Very High,Better,High,Good,18,No,Non-Travel,Sales,5,Master,Other,Male,Junior,Manager,Single,32300,1,12,1,0,3,0,0,0
5.7,3411,High,High,Better,High,Good,54,No,Travel_Rarely,Sales,23,Bachelor,Medical,Female,Junior,Laboratory Technician,Married,136030,8,13,1,22,2,10,0,8
